name,category,season,current_price,cost,discount_percent,rating,review_count,views,add_to_cart,sales_volume,stock_level,conversion_rate,margin_percent,commercial_success,competitive_price
Produs Garden 596,Garden,promo,66.09,45.87,15,4.0,54,1111,111,36,89,3.24,30.59,0,77.9
Produs Toys 595,Toys,normal,70.37,40.86,0,3.8,19,7561,756,245,1,3.24,41.93,0,77.49
Produs Beauty 124,Beauty,promo,142.83,57.06,20,4.0,208,285,28,11,78,3.85,60.05,0,152.51
Produs Health 1090,Health,normal,184.92,97.75,5,4.3,197,913,91,40,42,4.38,47.14,1,197.98
Produs Beauty 396,Beauty,normal,100.81,43.44,10,4.6,59,885,88,41,68,4.63,56.91,1,109.74
Produs Beauty 317,Beauty,offseason,127.34,75.47,5,5.0,226,648,64,29,23,4.47,40.73,0,129.74
Produs Electronics 759,Electronics,promo,25.8,17.09,0,4.1,70,811,81,25,107,3.08,33.77,0,27.19
Produs Garden 1045,Garden,offseason,78.32,56.37,0,3.7,239,1892,189,60,60,3.17,28.03,0,90.48
Produs Home 303,Home,offseason,96.29,71.25,0,4.3,237,3956,395,127,29,3.21,26.0,0,108.07
Produs Health 397,Health,normal,74.33,38.06,0,4.7,1346,2465,246,106,13,4.3,48.8,1,81.06
Produs Automotive 1104,Automotive,promo,177.17,129.32,0,3.2,149,631,63,18,55,2.85,27.01,0,188.75
Produs Books 19,Books,offseason,53.39,35.43,0,4.7,43,2339,233,109,86,4.66,33.64,0,61.4
Produs Home 1139,Home,normal,97.57,75.78,0,4.7,117,4221,422,160,31,3.79,22.33,0,104.67
Produs Sports 61,Sports,promo,108.67,68.69,25,4.2,517,1862,186,54,67,2.9,36.79,1,122.29
Produs Electronics 400,Electronics,promo,305.61,215.46,0,4.3,100,1744,174,41,95,2.35,29.5,0,308.51
Produs Electronics 931,Electronics,offseason,91.95,54.09,0,4.3,554,447,44,14,96,3.13,41.17,0,104.35
Produs Home 404,Home,offseason,72.6,46.76,15,3.6,269,3573,357,134,65,3.75,35.59,1,78.56
Produs Electronics 543,Electronics,offseason,146.64,114.66,0,4.1,261,2506,250,95,12,3.79,21.81,0,164.0
Produs Automotive 537,Automotive,normal,110.92,78.0,5,4.0,501,8720,872,225,73,2.58,29.68,1,122.88
Produs Health 238,Health,promo,130.52,68.16,5,4.2,1218,2593,259,104,31,4.01,47.78,1,148.78
Produs Automotive 912,Automotive,offseason,121.59,83.18,0,3.7,22,508,50,19,66,3.74,31.59,0,138.74
Produs Books 132,Books,normal,62.33,39.61,0,4.5,2533,2205,220,103,1,4.67,36.45,1,72.4
Produs Home 436,Home,promo,46.53,22.89,20,3.9,54,1981,198,66,77,3.33,50.81,1,51.04
Produs Beauty 489,Beauty,normal,104.62,50.69,30,4.7,593,2382,238,117,43,4.91,51.55,1,117.27
Produs Beauty 929,Beauty,offseason,40.04,17.54,15,3.9,954,4864,486,198,72,4.07,56.2,1,45.83
Produs Beauty 1089,Beauty,offseason,51.28,22.17,0,3.8,369,5096,509,212,67,4.16,56.77,1,53.44
Produs Home 1089,Home,holiday,51.77,30.06,10,4.4,10,801,80,23,69,2.87,41.93,0,61.79
Produs Beauty 548,Beauty,offseason,81.06,42.5,5,3.9,24,688,68,25,27,3.63,47.57,0,92.64
Produs Electronics 368,Electronics,offseason,50.77,34.8,15,4.5,339,2552,255,98,68,3.84,31.46,1,55.17
Produs Health 1034,Health,normal,54.82,28.91,10,4.2,140,2848,284,94,57,3.3,47.27,1,65.46
Produs Automotive 667,Automotive,promo,185.31,95.79,30,4.7,44,794,79,17,62,2.14,48.31,0,206.4
Produs Health 82,Health,holiday,51.11,30.68,0,4.5,264,1559,155,63,43,4.04,39.97,0,52.7
Produs Fashion 865,Fashion,holiday,199.51,129.56,10,3.9,11,731,73,24,40,3.28,35.06,0,205.99
Produs Sports 1151,Sports,normal,122.41,74.78,5,5.0,360,7643,764,120,53,1.57,38.91,1,131.43
Produs Fashion 310,Fashion,normal,337.38,229.62,0,4.3,112,401,40,15,56,3.74,31.94,0,376.25
Produs Garden 82,Garden,offseason,192.9,131.06,20,4.1,533,1098,109,19,24,1.73,32.06,1,216.22
Produs Electronics 64,Electronics,holiday,46.36,31.56,20,4.0,233,2696,269,103,10,3.82,31.92,1,54.53
Produs Beauty 990,Beauty,normal,442.29,186.03,0,3.9,57,146,14,5,8,3.41,57.94,0,505.67
Produs Garden 851,Garden,normal,50.67,19.66,0,4.0,245,4471,447,148,52,3.31,61.2,1,52.0
Produs Home 1173,Home,offseason,84.94,50.64,5,4.7,49,10881,1088,321,32,2.95,40.38,1,93.77
Produs Sports 81,Sports,normal,79.55,53.03,0,3.9,808,1633,163,58,17,3.55,33.34,1,80.93
Produs Garden 493,Garden,offseason,200.11,114.22,0,3.7,17,684,68,20,24,2.92,42.92,0,206.42
Produs Toys 860,Toys,holiday,88.71,38.99,0,4.4,8,378,37,17,94,4.49,56.05,0,93.15
Produs Garden 637,Garden,offseason,140.67,97.89,15,4.0,62,427,42,13,55,3.04,30.41,0,156.72
Produs Toys 533,Toys,holiday,217.59,141.22,20,4.2,49,9584,958,300,40,3.13,35.1,1,234.3
Produs Toys 465,Toys,offseason,67.83,48.13,20,4.3,130,263,26,10,85,3.8,29.04,0,75.96
Produs Books 249,Books,holiday,25.25,16.25,0,4.8,494,83,8,4,58,4.77,35.65,0,30.03
Produs Fashion 419,Fashion,promo,272.18,112.14,15,4.2,19,5552,555,176,45,3.17,58.8,1,306.97
Produs Home 376,Home,normal,49.18,26.62,25,3.5,175,807,80,23,40,2.85,45.87,0,54.43
Produs Electronics 428,Electronics,holiday,102.11,64.38,20,4.0,1742,298,29,8,1,2.68,36.95,0,116.63
Produs Health 847,Health,normal,85.56,62.3,0,4.4,395,1602,160,54,1,3.37,27.18,0,104.17
Produs Health 936,Health,holiday,56.69,41.12,0,4.0,966,6695,669,229,83,3.42,27.46,1,60.74
Produs Books 352,Books,normal,58.48,42.51,25,3.9,540,1326,132,69,48,5.2,27.3,1,63.12
Produs Garden 132,Garden,promo,105.81,77.26,20,4.0,159,1270,127,31,26,2.44,26.98,0,114.19
Produs Home 1108,Home,offseason,110.5,70.27,0,4.3,77,2702,270,107,27,3.96,36.41,1,130.94
Produs Sports 971,Sports,offseason,127.32,83.29,0,4.4,173,2107,210,59,29,2.8,34.58,0,145.38
Produs Home 738,Home,normal,155.75,86.39,0,4.3,37,1277,127,47,1,3.68,44.53,0,171.64
Produs Automotive 810,Automotive,promo,135.04,79.36,0,3.9,105,2268,226,49,56,2.16,41.23,0,148.75
Produs Toys 478,Toys,normal,86.4,64.24,25,3.6,480,207,20,9,112,4.33,25.65,1,102.0
Produs Electronics 677,Electronics,promo,147.76,118.4,0,3.9,1759,2830,283,60,74,2.12,19.87,1,171.71
Produs Automotive 1085,Automotive,normal,217.97,176.08,0,4.7,65,4090,409,72,55,1.76,19.22,0,227.83
Produs Books 867,Books,normal,76.43,49.6,0,4.8,86,2027,202,103,14,5.08,35.11,1,84.79
Produs Automotive 350,Automotive,holiday,591.72,354.97,15,3.1,46,757,75,25,43,3.3,40.01,0,702.84
Produs Books 1076,Books,normal,36.9,24.49,0,4.1,623,268,26,14,48,5.22,33.64,0,44.93
Produs Garden 878,Garden,holiday,179.08,114.63,0,3.4,84,1245,124,34,55,2.73,35.99,0,182.63
Produs Automotive 60,Automotive,holiday,87.9,56.28,20,3.7,87,877,87,28,1,3.19,35.97,0,102.82
Produs Books 176,Books,holiday,42.2,29.84,0,3.8,499,10140,1014,433,70,4.27,29.28,1,48.38
Produs Beauty 803,Beauty,offseason,44.47,24.64,0,4.6,376,895,89,37,81,4.13,44.6,0,52.21
Produs Books 1128,Books,normal,39.7,24.72,0,4.8,2957,810,81,36,7,4.44,37.73,0,45.21
Produs Books 837,Books,normal,40.49,23.15,20,4.7,65,2830,283,122,25,4.31,42.82,1,46.77
Produs Sports 769,Sports,offseason,90.83,51.69,20,4.7,1732,1701,170,41,66,2.41,43.09,1,100.99
Produs Health 698,Health,offseason,27.18,16.25,0,4.5,49,49,4,2,118,4.03,40.2,0,31.54
Produs Health 582,Health,promo,102.45,53.1,15,4.1,86,5186,518,195,71,3.76,48.17,1,106.91
Produs Health 484,Health,promo,91.33,51.04,5,5.0,943,7449,744,330,23,4.43,44.12,1,113.55
Produs Beauty 1091,Beauty,promo,82.83,53.35,0,3.9,1257,182,18,7,15,3.84,35.59,0,93.44
Produs Health 45,Health,offseason,159.99,98.23,0,4.4,143,1378,137,47,8,3.41,38.6,0,187.14
Produs Fashion 614,Fashion,normal,122.89,63.62,0,4.5,107,2418,241,74,78,3.06,48.23,0,136.98
Produs Electronics 741,Electronics,promo,206.4,139.18,0,3.7,3893,1084,108,27,58,2.49,32.57,0,243.38
Produs Electronics 1,Electronics,normal,190.55,126.22,10,3.7,410,3351,335,123,32,3.67,33.76,1,207.41
Produs Home 1015,Home,holiday,104.06,66.82,10,5.0,295,2823,282,72,25,2.55,35.79,1,122.22
Produs Fashion 118,Fashion,normal,271.72,125.05,0,4.5,253,6440,644,161,34,2.5,53.98,1,308.47
Produs Home 730,Home,normal,140.21,85.42,15,4.1,161,1940,194,65,62,3.35,39.08,0,147.7
Produs Garden 882,Garden,offseason,67.75,45.68,0,3.6,223,10876,1087,273,37,2.51,32.57,1,78.59
Produs Sports 962,Sports,offseason,77.25,53.11,0,4.2,60,1589,158,38,9,2.39,31.25,0,85.03
Produs Sports 581,Sports,promo,86.67,49.52,10,4.6,146,884,88,30,59,3.39,42.86,1,101.64
Produs Home 1086,Home,holiday,213.25,142.07,15,3.2,358,1969,196,64,35,3.25,33.38,1,257.45
Produs Books 533,Books,offseason,32.73,24.21,0,4.4,270,225,22,13,90,5.77,26.02,0,35.09
Produs Health 331,Health,normal,34.84,17.53,0,4.5,361,2018,201,86,67,4.26,49.67,1,37.89
Produs Sports 259,Sports,normal,81.51,46.16,5,4.4,259,1032,103,38,24,3.68,43.37,1,91.1
Produs Sports 326,Sports,promo,92.22,64.03,0,3.9,74,3584,358,114,39,3.18,30.57,1,99.81
Produs Books 102,Books,normal,79.48,51.0,0,3.8,471,1092,109,46,50,4.21,35.83,1,81.51
Produs Health 269,Health,normal,99.48,57.02,15,4.6,85,2260,226,106,41,4.69,42.68,1,112.15
Produs Home 736,Home,holiday,161.69,98.68,15,4.5,475,1818,181,46,68,2.53,38.97,1,164.94
Produs Sports 417,Sports,normal,45.36,30.28,5,4.2,46,148,14,4,50,2.69,33.25,0,53.38
Produs Books 356,Books,offseason,72.07,50.9,25,4.8,290,3142,314,165,57,5.25,29.38,1,76.44
Produs Sports 600,Sports,holiday,99.98,72.16,15,4.3,95,351,35,9,71,2.56,27.83,0,121.24
Produs Fashion 1074,Fashion,holiday,128.69,79.93,0,4.2,17,2473,247,47,60,1.9,37.89,0,145.05
Produs Health 1024,Health,normal,33.61,17.89,0,4.1,222,487,48,24,34,4.92,46.77,0,34.44
Produs Health 1185,Health,promo,36.99,22.15,30,4.0,269,956,95,35,30,3.66,40.13,0,41.51
Produs Fashion 48,Fashion,promo,131.19,100.43,0,3.5,152,417,41,15,67,3.59,23.45,0,143.9
Produs Home 1006,Home,offseason,78.83,53.87,30,4.4,126,738,73,22,30,2.98,31.66,0,88.5
Produs Garden 747,Garden,holiday,274.82,140.32,10,4.1,265,468,46,11,53,2.35,48.94,0,337.83
Produs Automotive 438,Automotive,offseason,85.33,66.34,25,4.2,273,6115,611,148,66,2.42,22.25,0,97.76
Produs Fashion 807,Fashion,promo,64.67,44.0,0,3.9,72,1296,129,45,79,3.47,31.97,0,76.63
Produs Beauty 331,Beauty,promo,78.76,57.13,25,4.3,212,7556,755,269,57,3.56,27.46,1,86.95
Produs Books 376,Books,normal,28.79,18.85,0,4.3,206,1445,144,62,67,4.29,34.53,1,33.98
Produs Home 427,Home,holiday,51.09,30.09,0,4.3,118,737,73,18,29,2.44,41.1,0,55.43
Produs Electronics 217,Electronics,promo,104.39,54.49,5,3.9,368,1441,144,66,64,4.58,47.8,1,113.35
Produs Home 21,Home,holiday,64.42,39.8,0,4.3,376,3214,321,99,24,3.08,38.22,1,69.15
Produs Books 424,Books,offseason,22.22,12.79,15,4.7,3032,2154,215,89,64,4.13,42.43,1,24.68
Produs Electronics 922,Electronics,promo,257.86,149.66,0,3.9,38,2647,264,72,42,2.72,41.96,0,291.1
Produs Electronics 867,Electronics,normal,128.76,79.82,0,3.8,1005,388,38,14,42,3.6,38.01,0,143.2
Produs Books 144,Books,offseason,67.43,47.52,0,4.8,166,918,91,45,1,4.9,29.52,0,72.34
Produs Health 1163,Health,promo,303.25,186.59,0,4.3,715,2082,208,81,113,3.89,38.47,1,320.05
Produs Electronics 18,Electronics,holiday,90.5,67.55,25,4.3,241,710,71,28,73,3.94,25.36,0,98.94
Produs Home 627,Home,normal,105.39,52.74,15,4.4,31,7256,725,291,9,4.01,49.96,1,121.59
Produs Automotive 958,Automotive,holiday,75.25,58.76,15,4.3,227,398,39,12,72,3.01,21.91,0,82.74
Produs Automotive 429,Automotive,normal,78.15,47.83,10,3.5,282,4328,432,87,16,2.01,38.8,1,79.24
Produs Books 465,Books,normal,135.2,85.22,10,4.4,143,20000,2000,1080,80,3.68,36.97,1,144.67
Produs Fashion 108,Fashion,offseason,147.41,79.26,15,3.8,250,3027,302,89,68,2.94,46.23,1,165.66
Produs Automotive 680,Automotive,holiday,81.36,48.51,0,5.0,305,10650,1065,262,43,2.46,40.38,1,96.91
Produs Sports 9,Sports,promo,277.45,160.42,5,4.3,193,77,7,2,90,2.59,42.18,1,307.28
Produs Health 655,Health,offseason,136.03,61.76,5,4.8,152,2042,204,96,27,4.7,54.6,1,158.97
Produs Automotive 4,Automotive,offseason,87.3,46.95,0,4.3,78,2390,239,60,38,2.51,46.22,0,95.53
Produs Books 686,Books,holiday,36.53,23.86,20,4.5,1064,7240,724,307,102,4.24,34.68,1,43.86
Produs Beauty 969,Beauty,normal,86.43,37.26,5,4.1,1350,755,75,30,14,3.97,56.89,0,99.28
Produs Electronics 796,Electronics,holiday,170.56,111.85,0,4.1,479,352,35,13,63,3.69,34.42,1,197.31
Produs Automotive 491,Automotive,promo,243.27,161.26,0,4.6,312,649,64,20,37,3.08,33.71,0,272.62
Produs Automotive 354,Automotive,normal,73.71,51.46,10,4.0,139,1163,116,32,26,2.75,30.19,0,79.21
Produs Beauty 1117,Beauty,promo,127.31,64.89,30,5.0,33,2539,253,97,57,3.82,49.03,1,150.6
Produs Beauty 363,Beauty,holiday,120.87,46.52,30,4.1,1152,873,87,36,58,4.12,61.51,1,124.82
Produs Books 762,Books,normal,116.07,69.46,0,4.2,28,1749,174,92,22,5.26,40.16,0,132.49
Produs Garden 706,Garden,promo,165.12,103.25,0,3.7,1171,1369,136,43,65,3.14,37.47,0,172.2
Produs Beauty 1143,Beauty,promo,53.17,22.93,0,5.0,313,1282,128,49,58,3.82,56.87,1,58.93
Produs Toys 50,Toys,promo,104.13,59.43,10,3.9,80,1721,172,58,34,3.37,42.93,0,113.27
Produs Garden 488,Garden,offseason,74.46,57.16,0,4.5,207,2183,218,50,87,2.29,23.24,0,84.29
Produs Fashion 514,Fashion,promo,191.76,107.48,0,3.7,928,2006,160,81,51,4.06,43.95,1,223.98
Produs Toys 571,Toys,holiday,193.39,106.98,15,4.9,48,1033,103,43,49,4.16,44.68,0,211.48
Produs Home 182,Home,normal,295.97,227.33,0,3.6,206,559,55,16,18,2.86,23.19,0,327.69
Produs Automotive 202,Automotive,holiday,67.94,46.95,0,4.4,369,869,86,14,68,1.61,30.89,0,80.06
Produs Automotive 163,Automotive,normal,148.36,89.8,30,4.1,38,246,24,6,57,2.43,39.47,0,171.46
Produs Fashion 1083,Fashion,promo,160.83,96.13,0,3.9,494,1648,164,46,42,2.79,40.23,0,170.91
Produs Electronics 684,Electronics,promo,600.0,390.66,0,3.7,2002,2433,243,101,44,4.15,34.89,1,649.39
Produs Books 1008,Books,promo,43.73,32.93,10,4.7,2433,1512,151,80,64,5.29,24.69,1,48.06
Produs Books 487,Books,holiday,69.07,53.14,25,4.2,1411,6331,633,302,94,4.77,23.06,1,74.4
Produs Automotive 66,Automotive,holiday,92.84,68.8,25,3.3,417,2500,250,67,22,2.68,25.89,1,110.68
Produs Electronics 578,Electronics,normal,89.71,59.98,0,3.7,101,1761,176,71,13,4.03,33.14,0,108.71
Produs Automotive 341,Automotive,offseason,204.73,134.96,15,3.5,73,289,28,9,10,3.11,34.08,0,221.26
Produs Fashion 569,Fashion,holiday,106.04,68.58,25,4.2,215,338,33,10,40,2.95,35.33,0,115.78
Produs Automotive 673,Automotive,offseason,52.78,39.38,0,3.2,50,6730,673,177,83,2.63,25.38,0,58.45
Produs Toys 464,Toys,normal,188.61,94.8,0,5.0,2121,348,34,16,69,4.59,49.74,0,212.43
Produs Books 754,Books,holiday,63.39,51.98,15,4.1,318,1051,105,49,68,4.66,18.0,0,73.73
Produs Books 521,Books,normal,62.08,47.27,0,4.8,73,3463,346,168,30,4.85,23.85,0,66.16
Produs Electronics 762,Electronics,promo,187.41,120.49,30,4.0,109,3221,322,106,54,3.29,35.71,0,193.0
Produs Sports 468,Sports,offseason,48.4,38.79,5,4.2,85,1081,108,41,23,3.79,19.86,0,52.82
Produs Health 591,Health,holiday,257.65,132.33,0,4.2,330,591,59,22,51,3.72,48.64,0,260.86
Produs Garden 1194,Garden,normal,41.43,23.53,25,4.7,62,1254,125,37,55,2.95,43.2,0,43.48
Produs Beauty 258,Beauty,normal,60.87,34.52,0,3.9,926,419,41,20,103,4.77,43.29,0,68.24
Produs Beauty 418,Beauty,normal,212.9,134.3,0,5.0,80,704,70,27,15,3.83,36.92,0,254.48
Produs Home 850,Home,normal,118.24,91.88,0,4.7,39,1762,176,52,97,2.95,22.29,0,137.57
Produs Books 570,Books,holiday,18.74,11.16,0,4.8,767,909,90,41,19,4.51,40.45,1,20.99
Produs Beauty 1051,Beauty,normal,112.01,67.3,15,4.0,32,17709,1770,804,41,4.54,39.92,1,122.34
Produs Garden 411,Garden,holiday,96.45,53.71,0,4.3,62,1333,133,40,72,3.0,44.31,0,100.02
Produs Fashion 177,Fashion,holiday,152.04,110.23,20,4.1,60,1694,169,50,40,2.95,27.5,0,162.42
Produs Books 522,Books,normal,65.36,43.39,25,4.5,628,381,38,15,47,3.93,33.62,1,72.94
Produs Fashion 215,Fashion,normal,205.27,82.68,0,4.3,324,1401,140,37,57,2.64,59.72,0,237.23
Produs Sports 790,Sports,offseason,348.43,228.36,0,4.7,61,18228,1822,494,121,2.71,34.46,0,394.75
Produs Home 799,Home,holiday,401.32,216.63,0,5.0,33,771,77,26,121,3.37,46.02,0,475.4
Produs Books 591,Books,holiday,136.73,90.24,0,4.8,74,1255,125,54,74,4.3,34.0,0,156.19
Produs Health 372,Health,holiday,85.42,61.79,30,4.6,116,1343,134,59,57,4.39,27.66,0,98.18
Produs Garden 176,Garden,promo,94.83,73.16,0,4.5,88,1221,122,37,10,3.03,22.85,0,111.38
Produs Toys 916,Toys,normal,288.47,168.58,0,4.3,80,3354,335,104,72,3.1,41.56,0,329.29
Produs Beauty 608,Beauty,holiday,51.7,29.11,10,4.9,7,602,60,23,5,3.82,43.69,0,55.33
Produs Books 585,Books,normal,58.3,36.24,15,4.3,74,4812,481,180,1,3.74,37.84,1,62.77
Produs Automotive 104,Automotive,offseason,304.51,236.51,0,4.2,223,1166,116,33,48,2.83,22.33,0,340.36
Produs Garden 680,Garden,promo,528.35,290.01,0,4.9,258,1320,132,14,62,1.06,45.11,0,547.02
Produs Sports 915,Sports,holiday,175.7,96.18,0,4.1,15,422,42,14,51,3.31,45.26,0,195.86
Produs Fashion 1133,Fashion,holiday,480.37,295.67,20,3.9,148,1627,162,62,74,3.81,38.45,0,498.98
Produs Electronics 1042,Electronics,normal,478.61,248.88,0,3.4,217,566,56,21,76,3.71,48.0,1,519.62
Produs Home 254,Home,promo,109.11,58.93,20,4.4,297,1797,179,71,104,3.95,45.99,1,123.94
Produs Sports 175,Sports,normal,107.03,72.42,15,3.7,353,1993,199,63,67,3.16,32.34,1,111.47
Produs Sports 208,Sports,normal,117.48,77.82,20,4.0,34,158,15,7,1,4.42,33.76,0,133.87
Produs Electronics 174,Electronics,holiday,84.25,55.76,0,4.1,517,4500,450,153,84,3.4,33.82,1,93.86
Produs Books 1021,Books,promo,62.39,36.09,0,3.9,2124,1673,167,78,33,4.66,42.16,1,65.9
Produs Electronics 170,Electronics,normal,99.08,76.95,5,4.1,95,1161,116,36,50,3.1,22.34,0,109.13
Produs Health 462,Health,promo,67.83,27.17,0,4.3,18,3942,394,151,56,3.83,59.95,1,77.41
Produs Toys 701,Toys,promo,106.24,63.97,0,4.1,245,696,69,25,83,3.59,39.79,0,123.34
Produs Health 151,Health,offseason,66.64,25.58,0,4.5,822,6760,676,311,71,4.6,61.62,1,69.16
Produs Home 342,Home,normal,65.51,47.27,0,4.4,15,237,23,8,44,3.37,27.84,0,76.42
Produs Beauty 73,Beauty,offseason,92.25,59.15,0,4.3,1214,2011,201,69,23,3.43,35.88,1,93.82
Produs Books 1154,Books,holiday,47.17,30.2,0,4.3,614,1729,172,87,39,5.03,35.98,1,48.42
Produs Electronics 961,Electronics,promo,82.24,57.26,5,4.6,891,3253,325,108,109,3.32,30.38,1,86.91
Produs Fashion 144,Fashion,normal,405.97,242.65,25,3.6,187,368,36,14,55,3.8,40.23,0,452.74
Produs Home 1119,Home,offseason,67.22,48.89,0,4.5,151,539,53,15,39,2.78,27.27,0,78.95
Produs Toys 745,Toys,holiday,69.71,37.7,30,4.0,334,895,89,29,74,3.24,45.92,0,79.47
Produs Electronics 884,Electronics,promo,120.81,75.0,5,4.3,310,5069,506,146,32,2.88,37.92,1,132.44
Produs Garden 838,Garden,promo,41.68,27.59,0,4.2,311,1353,135,44,57,3.25,33.8,1,46.24
Produs Fashion 123,Fashion,holiday,100.73,67.94,0,3.8,257,1176,117,48,64,4.08,32.55,0,118.76
Produs Electronics 800,Electronics,normal,44.15,26.87,0,3.7,472,233,23,9,88,3.86,39.13,0,49.25
Produs Automotive 1046,Automotive,promo,223.19,175.27,15,4.3,269,114,11,3,12,2.63,21.47,0,270.09
Produs Toys 1131,Toys,normal,147.46,114.55,0,4.0,117,2754,275,103,1,3.74,22.32,0,163.06
Produs Home 431,Home,offseason,103.53,61.63,20,4.1,143,1990,199,43,68,2.16,40.47,1,114.95
Produs Beauty 394,Beauty,normal,170.35,82.89,0,4.9,1148,1022,102,37,48,3.62,51.34,0,193.82
Produs Fashion 137,Fashion,holiday,254.2,181.73,20,3.9,33,344,34,11,70,3.19,28.51,0,285.64
Produs Fashion 483,Fashion,promo,393.02,265.6,10,3.7,206,389,38,15,53,3.85,32.42,1,431.02
Produs Books 497,Books,offseason,55.88,31.91,5,4.8,571,2788,278,140,76,5.02,42.89,1,60.51
Produs Books 766,Books,offseason,64.37,42.23,20,3.5,83,786,78,31,95,3.94,34.39,0,73.16
Produs Home 2,Home,promo,115.21,68.92,0,4.1,59,372,37,13,21,3.49,40.18,0,138.88
Produs Home 819,Home,normal,53.13,40.5,20,3.7,173,2693,269,94,110,3.49,23.77,1,54.43
Produs Home 1183,Home,holiday,315.41,184.1,0,4.9,925,1424,142,47,35,3.3,41.63,1,342.11
Produs Home 621,Home,offseason,125.88,75.29,15,4.2,520,4474,447,196,86,4.38,40.19,1,146.22
Produs Books 552,Books,normal,42.74,27.93,0,4.3,308,1870,187,95,49,5.08,34.64,1,46.71
Produs Home 79,Home,normal,249.81,150.61,5,4.7,143,359,35,10,46,2.78,39.71,1,298.12
Produs Electronics 1161,Electronics,normal,244.46,152.86,20,4.0,90,1146,114,43,23,3.75,37.47,0,298.65
Produs Home 285,Home,offseason,51.45,34.86,15,3.8,5075,704,70,20,73,2.84,32.24,1,55.38
Produs Garden 25,Garden,offseason,138.24,81.55,0,4.5,63,630,63,20,40,3.17,41.01,0,165.16
Produs Home 881,Home,promo,82.09,41.45,0,4.1,343,1508,150,54,82,3.58,49.51,0,89.69
Produs Garden 772,Garden,offseason,54.0,40.72,5,4.1,230,223,22,8,34,3.58,24.6,0,63.85
Produs Health 53,Health,offseason,76.0,40.94,15,4.0,54,740,74,22,32,2.97,46.13,0,84.03
Produs Toys 796,Toys,offseason,244.22,137.62,15,2.8,310,1147,114,35,18,3.05,43.65,0,275.88
Produs Electronics 587,Electronics,holiday,88.7,70.76,0,4.7,285,62,6,2,64,3.22,20.23,0,103.55
Produs Beauty 380,Beauty,offseason,158.68,90.35,0,4.1,557,675,67,34,74,5.03,43.06,0,171.73
Produs Sports 597,Sports,promo,335.48,167.94,30,4.1,322,3235,323,88,1,2.72,49.94,1,375.72
Produs Books 998,Books,promo,41.85,33.24,20,4.3,268,4430,443,214,38,4.83,20.58,1,48.82
Produs Garden 1068,Garden,promo,31.12,18.45,5,4.2,68,794,79,17,125,2.14,40.71,0,34.62
Produs Automotive 249,Automotive,holiday,47.87,34.36,0,4.4,77,1125,112,27,19,2.4,28.23,0,49.17
Produs Fashion 558,Fashion,offseason,209.77,116.44,5,4.0,27,3657,365,94,34,2.57,44.49,0,225.13
Produs Toys 317,Toys,normal,31.4,19.66,15,4.5,363,2440,244,72,48,2.95,37.38,1,37.3
Produs Health 283,Health,normal,35.71,19.87,20,3.9,56,1194,119,57,78,4.77,44.35,0,39.95
Produs Fashion 186,Fashion,normal,108.74,66.55,0,4.0,33,2322,232,59,61,2.54,38.8,0,123.87
Produs Electronics 1148,Electronics,normal,88.0,53.61,20,4.5,1443,1954,195,77,89,3.94,39.08,1,94.08
Produs Health 316,Health,holiday,48.53,26.37,0,3.7,560,4927,492,170,44,3.45,45.66,1,57.44
Produs Garden 20,Garden,offseason,33.96,20.32,5,4.2,181,1794,179,28,42,1.56,40.17,0,40.33
Produs Health 1103,Health,promo,41.63,26.92,0,4.2,774,421,42,17,30,4.03,35.33,0,49.59
Produs Home 963,Home,offseason,55.19,35.97,15,4.1,158,8995,899,197,57,2.19,34.83,1,62.86
Produs Automotive 689,Automotive,normal,150.61,117.05,5,4.1,88,1471,147,44,86,2.99,22.28,0,168.37
Produs Sports 220,Sports,normal,121.74,89.76,15,4.4,421,734,73,21,1,2.86,26.27,0,132.31
Produs Automotive 309,Automotive,offseason,76.16,45.09,0,4.4,138,5531,553,104,49,1.88,40.79,1,94.96
Produs Fashion 135,Fashion,normal,42.98,16.86,0,4.2,1113,2195,219,72,46,3.28,60.77,1,48.97
Produs Health 903,Health,offseason,72.93,44.73,10,4.8,81,1333,133,54,88,4.05,38.67,1,76.55
Produs Toys 1149,Toys,holiday,64.78,44.05,20,3.5,387,229,22,9,85,3.93,32.0,1,71.77
Produs Fashion 866,Fashion,offseason,47.6,22.38,20,2.9,117,672,67,22,93,3.27,52.99,0,58.43
Produs Health 586,Health,holiday,192.41,77.08,0,4.3,272,3247,324,139,37,4.28,59.94,1,203.25
Produs Sports 307,Sports,holiday,85.55,35.55,0,4.5,2037,3777,377,119,35,3.15,58.45,1,95.39
Produs Garden 128,Garden,promo,149.66,85.17,0,3.5,51,855,85,16,41,1.87,43.09,0,167.87
Produs Toys 672,Toys,holiday,132.15,73.53,0,4.0,12,477,47,17,16,3.56,44.36,0,154.53
Produs Fashion 277,Fashion,promo,94.02,55.22,0,4.4,230,915,91,25,53,2.73,41.27,0,103.06
Produs Automotive 381,Automotive,holiday,135.3,86.21,0,4.5,47,2679,267,97,29,3.62,36.28,0,136.81
Produs Garden 665,Garden,normal,64.79,45.73,0,4.2,95,256,25,8,37,3.12,29.42,0,85.89
Produs Automotive 593,Automotive,normal,101.73,74.13,0,4.4,878,1000,100,19,1,1.9,27.13,0,112.03
